caseNumber,reportedDate,offense,description
MP2018195022        ,2018-06-13T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018195023        ,2018-06-13T00:00:00.000Z,PETIT   ,OBS - PETTY THEFT             
MP2018195032        ,2018-06-13T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018195087        ,2018-06-13T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP2018195197        ,2018-06-13T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP2018195230        ,2018-06-13T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018195309        ,2018-06-13T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP2018195395        ,2018-06-13T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018195455        ,2018-06-13T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018195466        ,2018-06-13T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018195471        ,2018-06-13T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018195503        ,2018-06-13T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018700196        ,2018-06-13T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700198        ,2018-06-13T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700199        ,2018-06-13T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700200        ,2018-06-13T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700203        ,2018-06-13T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700204        ,2018-06-13T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018700207        ,2018-06-13T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700208        ,2018-06-13T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700209        ,2018-06-13T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018194732        ,2018-06-13T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018194736        ,2018-06-13T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700214        ,2018-06-14T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018196198        ,2018-06-14T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018196447        ,2018-06-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018196478        ,2018-06-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018196550        ,2018-06-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018195607        ,2018-06-14T00:00:00.000Z,MURDR   ,MURDER - 1ST DEGREE           
MP2018195843        ,2018-06-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018195850        ,2018-06-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018195924        ,2018-06-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018195976        ,2018-06-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018196030        ,2018-06-14T00:00:00.000Z,DASLT3  ,3RD DEG DOMES ASLT            
MP2018196037        ,2018-06-14T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018196047        ,2018-06-14T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018196048        ,2018-06-14T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2018196067        ,2018-06-14T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018196074        ,2018-06-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018196089        ,2018-06-14T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018196096        ,2018-06-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018196115        ,2018-06-14T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018196153        ,2018-06-14T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018196210        ,2018-06-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018196215        ,2018-06-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018196220        ,2018-06-14T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018196276        ,2018-06-14T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018196319        ,2018-06-14T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018196342        ,2018-06-14T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018196346        ,2018-06-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018196384        ,2018-06-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018196398        ,2018-06-14T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018196444        ,2018-06-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018196502        ,2018-06-14T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018196517        ,2018-06-14T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018196553        ,2018-06-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018196567        ,2018-06-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018196599        ,2018-06-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018196604        ,2018-06-14T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018196641        ,2018-06-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018196646        ,2018-06-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018196651        ,2018-06-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018196703        ,2018-06-14T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018196707        ,2018-06-14T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018196743        ,2018-06-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018196767        ,2018-06-14T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018196768        ,2018-06-14T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018196788        ,2018-06-14T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2018196795        ,2018-06-14T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018196835        ,2018-06-14T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018196952        ,2018-06-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018196970        ,2018-06-14T00:00:00.000Z,PETIT   ,OBS - PETTY THEFT             
MP2018197046        ,2018-06-14T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018197061        ,2018-06-14T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018197087        ,2018-06-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018197098        ,2018-06-14T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018197114        ,2018-06-14T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018197538        ,2018-06-14T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018700211        ,2018-06-14T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700215        ,2018-06-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700216        ,2018-06-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700218        ,2018-06-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700219        ,2018-06-14T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700220        ,2018-06-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700221        ,2018-06-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700222        ,2018-06-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700225        ,2018-06-14T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700226        ,2018-06-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700231        ,2018-06-14T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018196404        ,2018-06-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018196514        ,2018-06-14T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018196926        ,2018-06-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018198050        ,2018-06-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018196867        ,2018-06-15T00:00:00.000Z,MVTHFT  ,OTHER VEHICLE THEFT           
MP2018196903        ,2018-06-15T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP2018196964        ,2018-06-15T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2018197060        ,2018-06-15T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP2018197128        ,2018-06-15T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018197327        ,2018-06-15T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2018197380        ,2018-06-15T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018197399        ,2018-06-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018197437        ,2018-06-15T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018197443        ,2018-06-15T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018197540        ,2018-06-15T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018197546        ,2018-06-15T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018197564        ,2018-06-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018197568        ,2018-06-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018197574        ,2018-06-15T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018197627        ,2018-06-15T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2018197662        ,2018-06-15T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018197665        ,2018-06-15T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018197834        ,2018-06-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018197861        ,2018-06-15T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018197870        ,2018-06-15T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018197881        ,2018-06-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018197943        ,2018-06-15T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2018198037        ,2018-06-15T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018198076        ,2018-06-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018198134        ,2018-06-15T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018198166        ,2018-06-15T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018700235        ,2018-06-15T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700239        ,2018-06-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700240        ,2018-06-15T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700241        ,2018-06-15T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700243        ,2018-06-15T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700244        ,2018-06-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700245        ,2018-06-15T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700246        ,2018-06-15T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700247        ,2018-06-15T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700249        ,2018-06-15T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700250        ,2018-06-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700251        ,2018-06-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700253        ,2018-06-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700255        ,2018-06-15T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018197709        ,2018-06-15T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018198997        ,2018-06-16T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018199583        ,2018-06-16T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018199222        ,2018-06-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018198604        ,2018-06-16T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018196580        ,2018-06-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018197863        ,2018-06-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018198039        ,2018-06-16T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018198362        ,2018-06-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018198432        ,2018-06-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018198530        ,2018-06-16T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018198579        ,2018-06-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018198584        ,2018-06-16T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018198635        ,2018-06-16T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2018198700        ,2018-06-16T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018198706        ,2018-06-16T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018198726        ,2018-06-16T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018198761        ,2018-06-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018198795        ,2018-06-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018198841        ,2018-06-16T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018198846        ,2018-06-16T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018198872        ,2018-06-16T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018198886        ,2018-06-16T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018198940        ,2018-06-16T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018198967        ,2018-06-16T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2018198977        ,2018-06-16T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018199020        ,2018-06-16T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2018199041        ,2018-06-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018199071        ,2018-06-16T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018199081        ,2018-06-16T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018199096        ,2018-06-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018199111        ,2018-06-16T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018199119        ,2018-06-16T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018199135        ,2018-06-16T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018199249        ,2018-06-16T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2018199311        ,2018-06-16T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP2018199431        ,2018-06-16T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018199473        ,2018-06-16T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018700258        ,2018-06-16T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700260        ,2018-06-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700263        ,2018-06-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700264        ,2018-06-16T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700265        ,2018-06-16T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700267        ,2018-06-16T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700268        ,2018-06-16T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018199209        ,2018-06-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018200264        ,2018-06-17T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018199462        ,2018-06-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018199468        ,2018-06-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018199624        ,2018-06-17T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2018199629        ,2018-06-17T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2018199671        ,2018-06-17T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018199675        ,2018-06-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018199686        ,2018-06-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018199707        ,2018-06-17T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018199768        ,2018-06-17T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018199795        ,2018-06-17T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018199817        ,2018-06-17T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018199916        ,2018-06-17T00:00:00.000Z,MVTHFT  ,OTHER VEHICLE THEFT           
MP2018199994        ,2018-06-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018200004        ,2018-06-17T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018200033        ,2018-06-17T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP2018200039        ,2018-06-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018200116        ,2018-06-17T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018200135        ,2018-06-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018200137        ,2018-06-17T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018200166        ,2018-06-17T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018200223        ,2018-06-17T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018200248        ,2018-06-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201820026106      ,2018-06-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018200322        ,2018-06-17T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018200356        ,2018-06-17T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018200395        ,2018-06-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018200411        ,2018-06-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018200470        ,2018-06-17T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018200474        ,2018-06-17T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2018200501        ,2018-06-17T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018200522        ,2018-06-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018200535        ,2018-06-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018200540        ,2018-06-17T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018200574        ,2018-06-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018200613        ,2018-06-17T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018700269        ,2018-06-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700270        ,2018-06-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700271        ,2018-06-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700273        ,2018-06-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700275        ,2018-06-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700276        ,2018-06-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700277        ,2018-06-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700278        ,2018-06-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700279        ,2018-06-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700280        ,2018-06-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700281        ,2018-06-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700283        ,2018-06-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700284        ,2018-06-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700285        ,2018-06-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700286        ,2018-06-17T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
