caseNumber,reportedDate,offense,description
MP202023338         ,2020-01-27T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP202023342         ,2020-01-27T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202023359         ,2020-01-27T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP202023361         ,2020-01-27T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202023364         ,2020-01-27T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202023375         ,2020-01-27T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202023379         ,2020-01-27T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP202023394         ,2020-01-27T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202023425         ,2020-01-27T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202023427         ,2020-01-27T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP202023455         ,2020-01-27T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202023466         ,2020-01-27T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP202023529         ,2020-01-27T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP202023535         ,2020-01-27T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP202023568         ,2020-01-27T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP202023609         ,2020-01-27T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202023672         ,2020-01-27T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202023703         ,2020-01-27T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP202023710         ,2020-01-27T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202023724         ,2020-01-27T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP202023744         ,2020-01-27T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP202023748         ,2020-01-27T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP202023778         ,2020-01-27T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202023783         ,2020-01-27T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP202023790         ,2020-01-27T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP202023815         ,2020-01-27T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202023929         ,2020-01-27T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP202023961         ,2020-01-27T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020700494        ,2020-01-26T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020700496        ,2020-01-26T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020700499        ,2020-01-25T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020700501        ,2020-01-19T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020700502        ,2020-01-26T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020700505        ,2020-01-27T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2020700506        ,2020-01-27T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020700507        ,2020-01-27T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020700509        ,2020-01-27T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020700511        ,2020-01-27T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020700513        ,2020-01-27T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2020700516        ,2020-01-27T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020700517        ,2020-01-27T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020700518        ,2020-01-27T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2020700519        ,2020-01-27T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2020700520        ,2020-01-27T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201920948         ,2019-01-21T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2019219249        ,2019-07-25T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019221369        ,2019-07-26T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2019222198        ,2019-07-27T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019223103        ,2019-07-29T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019223527        ,2019-07-29T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019223766        ,2019-07-29T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019223790        ,2019-07-29T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019223911        ,2019-07-29T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019223914        ,2019-07-29T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019223997        ,2019-07-29T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2019224061        ,2019-07-29T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019224089        ,2019-07-29T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019224125        ,2019-07-29T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019224136        ,2019-07-29T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019224137        ,2019-07-29T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019224149        ,2019-07-29T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019224162        ,2019-07-29T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019224167        ,2019-07-29T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019224202        ,2019-07-29T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019224244        ,2019-07-29T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019224262        ,2019-07-29T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2019224275        ,2019-07-29T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019224306        ,2019-07-29T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019224373        ,2019-07-29T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019224376        ,2019-07-29T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019224385        ,2019-07-29T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019224387        ,2019-07-29T00:00:00.000Z,ASLT3   ,ASLT-SGNFCNT BDLY HM          
MP2019224425        ,2019-07-29T00:00:00.000Z,ASLT3   ,ASLT-SGNFCNT BDLY HM          
MP2019224441        ,2019-07-29T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019224512        ,2019-07-29T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019224517        ,2019-07-29T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019224539        ,2019-07-29T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019224595        ,2019-07-30T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019224620        ,2019-07-29T00:00:00.000Z,ASLT3   ,ASLT-SGNFCNT BDLY HM          
MP2019224688        ,2019-07-29T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019224709        ,2019-07-30T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019224720        ,2019-07-30T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2019224804        ,2019-07-30T00:00:00.000Z,ASLT4   ,ASLT4-LESS THAN SUBST HARM    
MP2019224844        ,2019-07-30T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019224849        ,2019-07-30T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019224927        ,2019-07-30T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2019225052        ,2019-07-30T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201956055         ,2019-02-26T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201959094         ,2019-02-28T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2019704478        ,2019-07-28T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704514        ,2019-07-29T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704515        ,2019-07-29T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704516        ,2019-07-29T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704517        ,2019-07-29T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019704518        ,2019-07-29T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704521        ,2019-07-29T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704524        ,2019-07-29T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704527        ,2019-07-29T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704529        ,2019-07-29T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019704533        ,2019-07-29T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704534        ,2019-07-29T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019704536        ,2019-07-30T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704537        ,2019-07-30T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019704538        ,2019-07-30T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704539        ,2019-07-30T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704540        ,2019-07-30T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019704542        ,2019-07-30T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019704547        ,2019-07-30T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019704548        ,2019-07-30T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019155059        ,2019-05-31T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019156770        ,2019-06-02T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019163940        ,2019-06-07T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2019166412        ,2019-06-10T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019166479        ,2019-06-10T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019166493        ,2019-06-10T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019166503        ,2019-06-10T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP2019166590        ,2019-06-10T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2019166623        ,2019-06-10T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019166710        ,2019-06-10T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019166783        ,2019-06-10T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019166825        ,2019-06-10T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019166833        ,2019-06-10T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019166951        ,2019-06-10T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP2019167000        ,2019-06-10T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019167001        ,2019-06-10T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2019167010        ,2019-06-10T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019167042        ,2019-06-10T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP2019167065        ,2019-06-10T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019167086        ,2019-06-10T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019167101        ,2019-06-10T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019167105        ,2019-06-10T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019167127        ,2019-06-10T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019167165        ,2019-06-10T00:00:00.000Z,ASLT3   ,ASLT-SGNFCNT BDLY HM          
MP2019167313        ,2019-06-11T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2019167328        ,2019-06-10T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019167330        ,2019-06-11T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2019167397        ,2019-06-11T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019167420        ,2019-06-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019167438        ,2019-06-11T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019167466        ,2019-06-11T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019167480        ,2019-06-11T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019167526        ,2019-06-11T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2019167602        ,2019-06-11T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2019167615        ,2019-06-11T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019167628        ,2019-06-11T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2019167633        ,2019-06-11T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019167636        ,2019-06-11T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019167643        ,2019-06-11T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019167668        ,2019-06-11T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019167675        ,2019-06-11T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019167682        ,2019-06-11T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019167693        ,2019-06-11T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019167696        ,2019-06-11T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019167705        ,2019-06-11T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019167714        ,2019-06-11T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2019167732        ,2019-06-11T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019167733        ,2019-06-11T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019167746        ,2019-06-11T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019167754        ,2019-06-11T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019167757        ,2019-06-11T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019167848        ,2019-06-11T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019167894        ,2019-06-11T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019167925        ,2019-06-11T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019167965        ,2019-06-11T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019167994        ,2019-06-11T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019168057        ,2019-06-11T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2019703151        ,2019-06-10T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019703154        ,2019-06-10T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019703155        ,2019-06-10T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019703156        ,2019-06-10T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019703157        ,2019-06-10T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019703160        ,2019-06-10T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019703161        ,2019-06-10T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019703167        ,2019-06-10T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019703169        ,2019-06-10T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019703170        ,2019-06-11T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019703174        ,2019-06-11T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019703175        ,2019-06-11T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2019703177        ,2019-06-11T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019703178        ,2019-06-11T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019703180        ,2019-06-11T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019351724        ,2019-11-26T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019358624        ,2019-12-04T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2019358769        ,2019-12-04T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019359046        ,2019-12-05T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2019359116        ,2019-12-05T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2019359269        ,2019-12-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019359353        ,2019-12-05T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019359368        ,2019-12-05T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019359389        ,2019-12-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019359446        ,2019-12-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019359478        ,2019-12-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019359522        ,2019-12-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019359607        ,2019-12-05T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP2019359612        ,2019-12-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019359614        ,2019-12-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019359643        ,2019-12-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019359649        ,2019-12-05T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019359664        ,2019-12-02T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019359715        ,2019-12-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019359717        ,2019-12-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019359718        ,2019-12-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019359728        ,2019-12-05T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2019359736        ,2019-12-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019359739        ,2019-12-06T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019359753        ,2019-12-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019359756        ,2019-12-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019359777        ,2019-12-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019359843        ,2019-12-06T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2019359845        ,2019-12-06T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP2019359870        ,2019-12-06T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019359888        ,2019-12-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019359903        ,2019-12-06T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019359918        ,2019-12-06T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019359982        ,2019-12-06T00:00:00.000Z,PETIT   ,OBS - PETTY THEFT             
MP2019359995        ,2019-12-06T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2019360001        ,2019-12-06T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2019360002        ,2019-12-06T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2019360006        ,2019-12-06T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019360013        ,2019-12-06T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2019360118        ,2019-12-06T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019360125        ,2019-12-06T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2019360156        ,2019-12-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019360167        ,2019-12-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019360203        ,2019-12-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019360206        ,2019-12-06T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2019360329        ,2019-12-06T00:00:00.000Z,ASLT4   ,ASLT4-LESS THAN SUBST HARM    
MP2019360466        ,2019-12-06T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2019360790        ,2019-12-06T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2019707797        ,2019-12-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019707800        ,2019-12-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019707801        ,2019-12-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019707802        ,2019-12-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019707804        ,2019-12-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
