caseNumber,reportedDate,offense,description
MP 2018 038423,2018-02-06T08:10:00.000Z,TMVP,Theft-motr Veh Parts
MP 2018 038487,2018-02-06T09:15:00.000Z,THEFT,Other Theft
MP 2018 999312,2018-02-06T09:31:23.000Z,THEFT,Other Theft
MP 2018 038469,2018-02-06T10:05:00.000Z,BURGB,Burglary Of Business
MP 2018 038526,2018-02-06T10:15:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 999309,2018-02-06T10:49:17.000Z,TMVP,Theft-motr Veh Parts
MP 2018 999307,2018-02-06T11:18:12.000Z,THEFT,Other Theft
MP 2018 999305,2018-02-06T11:44:45.000Z,THEFT,Other Theft
MP 2018 999304,2018-02-06T11:59:46.000Z,TFMV,Theft From Motr Vehc
MP 2018 999303,2018-02-06T12:06:51.000Z,THEFT,Other Theft
MP 2018 999302,2018-02-06T12:10:03.000Z,THEFT,Other Theft
MP 2018 038592,2018-02-06T12:14:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 999301,2018-02-06T12:17:05.000Z,TFMV,Theft From Motr Vehc
MP 2018 036778,2018-02-06T12:30:00.000Z,THFTSW,Theft By Swindle
MP 2018 999300,2018-02-06T12:52:54.000Z,THEFT,Other Theft
MP 2018 999299,2018-02-06T12:54:25.000Z,THFTSW,Theft By Swindle
MP 2018 999298,2018-02-06T13:06:21.000Z,THEFT,Other Theft
MP 2018 999296,2018-02-06T13:13:01.000Z,THEFT,Other Theft
MP 2018 038513,2018-02-06T13:15:00.000Z,ARSON,Arson
MP 2018 036749,2018-02-06T13:25:00.000Z,THEFT,Other Theft
MP 2018 038604,2018-02-06T13:30:00.000Z,TFPER,Theft From Person
MP 2018 038687,2018-02-06T14:15:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 038713,2018-02-06T14:41:00.000Z,THEFT,Other Theft
MP 2018 038728,2018-02-06T15:07:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 038691,2018-02-06T15:08:00.000Z,TFPER,Theft From Person
MP 2018 038725,2018-02-06T15:13:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 038786,2018-02-06T15:30:00.000Z,THFTSW,Theft By Swindle
MP 2018 038791,2018-02-06T16:00:00.000Z,THEFT,Other Theft
MP 2018 999292,2018-02-06T17:19:14.000Z,THEFT,Other Theft
MP 2018 038817,2018-02-06T17:20:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 038877,2018-02-06T17:27:00.000Z,THFTSW,Theft By Swindle
MP 2018 999291,2018-02-06T17:28:06.000Z,THEFT,Other Theft
MP 2018 036270,2018-02-06T17:30:00.000Z,ASLT3,Aslt-sgnfcnt Bdly Hm
MP 2018 999290,2018-02-06T18:00:01.000Z,THEFT,Other Theft
MP 2018 038925,2018-02-06T18:29:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 999289,2018-02-06T18:30:43.000Z,THEFT,Other Theft
MP 2018 999288,2018-02-06T18:36:46.000Z,TMVP,Theft-motr Veh Parts
MP 2018 038917,2018-02-06T18:45:00.000Z,SHOPLF,Shoplifting
MP 2018 039016,2018-02-06T19:19:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 038766,2018-02-06T19:22:00.000Z,TFPER,Theft From Person
MP 2018 038751,2018-02-06T20:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 039013,2018-02-06T20:07:00.000Z,SHOPLF,Shoplifting
MP 2018 038980,2018-02-06T20:35:00.000Z,THEFT,Other Theft
MP 2018 039033,2018-02-06T20:35:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 038961,2018-02-06T20:47:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 039030,2018-02-06T21:00:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 999287,2018-02-06T21:23:53.000Z,TFMV,Theft From Motr Vehc
MP 2018 039080,2018-02-06T21:30:00.000Z,THEFT,Other Theft
MP 2018 039129,2018-02-06T21:44:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 039026,2018-02-06T21:48:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 038567,2018-02-06T22:25:00.000Z,THEFT,Other Theft
MP 2018 039173,2018-02-06T22:51:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 039209,2018-02-07T00:10:00.000Z,THEFT,Other Theft
MP 2018 039195,2018-02-07T00:15:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 039384,2018-02-07T04:42:00.000Z,ROBPER,Robbery Of Person
MP 2018 039357,2018-02-07T07:15:00.000Z,ASLT4,Aslt-police/emerg P
MP 2018 039429,2018-02-07T07:55:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 039398,2018-02-07T08:10:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 039431,2018-02-07T08:25:00.000Z,THEFT,Other Theft
MP 2018 999285,2018-02-07T08:33:19.000Z,THEFT,Other Theft
MP 2018 025031,2018-02-07T08:47:00.000Z,THEFT,Other Theft
MP 2018 039454,2018-02-07T08:50:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 039480,2018-02-07T09:29:00.000Z,TMVP,Theft-motr Veh Parts
MP 2018 039447,2018-02-07T09:53:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 039487,2018-02-07T10:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 039499,2018-02-07T10:30:00.000Z,TBLDG,Theft From Building
MP 2018 999282,2018-02-07T11:09:30.000Z,TFMV,Theft From Motr Vehc
MP 2018 039552,2018-02-07T11:18:00.000Z,THEFT,Other Theft
MP 2018 039602,2018-02-07T11:53:00.000Z,THEFT,Other Theft
MP 2018 039577,2018-02-07T11:57:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 039587,2018-02-07T12:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 039636,2018-02-07T12:14:00.000Z,SHOPLF,Shoplifting
MP 2018 039562,2018-02-07T12:24:00.000Z,THEFT,Other Theft
MP 2018 999278,2018-02-07T13:04:17.000Z,THEFT,Other Theft
MP 2018 039669,2018-02-07T13:18:00.000Z,THEFT,Other Theft
MP 2018 999277,2018-02-07T13:54:37.000Z,THEFT,Other Theft
MP 2018 999276,2018-02-07T14:06:01.000Z,THEFT,Other Theft
MP 2018 009687,2018-02-07T14:15:00.000Z,THEFT,Other Theft
MP 2018 039753,2018-02-07T14:28:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 039785,2018-02-07T14:30:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 039740,2018-02-07T14:34:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 039825,2018-02-07T15:18:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 999275,2018-02-07T15:21:40.000Z,TFMV,Theft From Motr Vehc
MP 2018 039754,2018-02-07T15:30:00.000Z,THEFT,Other Theft
MP 2018 039778,2018-02-07T15:35:00.000Z,THEFT,Other Theft
MP 2018 039881,2018-02-07T15:58:00.000Z,THEFT,Other Theft
MP 2018 039920,2018-02-07T16:52:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 039842,2018-02-07T16:56:00.000Z,THEFT,Other Theft
MP 2018 999273,2018-02-07T17:30:36.000Z,THEFT,Other Theft
MP 2018 040106,2018-02-07T19:40:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 040158,2018-02-07T19:45:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 040178,2018-02-07T20:35:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 040094,2018-02-07T20:40:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 040168,2018-02-07T21:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 040024,2018-02-07T21:06:00.000Z,THEFT,Other Theft
MP 2018 040225,2018-02-07T21:19:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 040275,2018-02-07T21:30:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 999271,2018-02-07T21:45:03.000Z,THEFT,Other Theft
MP 2018 039919,2018-02-07T22:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 040226,2018-02-07T22:25:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 039870,2018-02-07T22:30:00.000Z,SHOPLF,Shoplifting
MP 2018 040332,2018-02-07T22:37:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 040291,2018-02-07T22:41:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 040410,2018-02-07T23:09:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 999270,2018-02-08T00:14:16.000Z,TFMV,Theft From Motr Vehc
MP 2018 040490,2018-02-08T00:15:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 040582,2018-02-08T02:30:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 040597,2018-02-08T02:47:00.000Z,BURGB,Burglary Of Business
MP 2018 040596,2018-02-08T04:55:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 040679,2018-02-08T06:37:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 038906,2018-02-08T07:30:00.000Z,ROBPER,Robbery Of Person
MP 2018 040695,2018-02-08T07:53:00.000Z,THEFT,Other Theft
MP 2018 040715,2018-02-08T08:20:00.000Z,THEFT,Other Theft
MP 2018 040701,2018-02-08T08:20:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 999269,2018-02-08T08:23:45.000Z,TFMV,Theft From Motr Vehc
MP 2018 040690,2018-02-08T08:28:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 040719,2018-02-08T09:00:00.000Z,THEFT,Other Theft
MP 2018 040732,2018-02-08T09:27:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 040774,2018-02-08T10:30:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 040822,2018-02-08T10:30:00.000Z,THEFT,Other Theft
MP 2018 999264,2018-02-08T11:06:19.000Z,THFTSW,Theft By Swindle
MP 2018 040904,2018-02-08T11:15:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 037269,2018-02-08T11:38:00.000Z,TFPER,Theft From Person
MP 2018 999263,2018-02-08T12:10:02.000Z,TFMV,Theft From Motr Vehc
MP 2018 040973,2018-02-08T12:15:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 040919,2018-02-08T12:29:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 040991,2018-02-08T13:00:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 999262,2018-02-08T13:04:14.000Z,TFMV,Theft From Motr Vehc
MP 2018 040344,2018-02-08T13:18:00.000Z,THEFT,Other Theft
MP 2018 041031,2018-02-08T13:25:00.000Z,THFTSW,Theft By Swindle
MP 2018 040961,2018-02-08T13:30:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 999260,2018-02-08T13:33:17.000Z,THEFT,Other Theft
MP 2018 040837,2018-02-08T14:20:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 041125,2018-02-08T15:00:00.000Z,BURGB,Burglary Of Business
MP 2018 041073,2018-02-08T15:30:00.000Z,BURGB,Burglary Of Business
MP 2018 041111,2018-02-08T15:30:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 041171,2018-02-08T15:48:00.000Z,THEFT,Other Theft
MP 2018 041110,2018-02-08T16:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 041223,2018-02-08T16:14:00.000Z,THEFT,Other Theft
MP 2018 999257,2018-02-08T16:43:28.000Z,THEFT,Other Theft
MP 2018 041227,2018-02-08T16:45:00.000Z,THEFT,Other Theft
MP 2018 041142,2018-02-08T17:00:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 041221,2018-02-08T17:00:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 041210,2018-02-08T17:26:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 999256,2018-02-08T17:43:20.000Z,TFMV,Theft From Motr Vehc
MP 2018 041329,2018-02-08T17:45:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 041319,2018-02-08T17:49:00.000Z,THEFT,Other Theft
MP 2018 041269,2018-02-08T18:32:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 999255,2018-02-08T18:34:23.000Z,TFMV,Theft From Motr Vehc
MP 2018 041498,2018-02-08T19:47:00.000Z,THEFT,Other Theft
MP 2018 041512,2018-02-08T20:30:00.000Z,SHOPLF,Shoplifting
MP 2018 041612,2018-02-08T20:35:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 041620,2018-02-08T22:15:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 041672,2018-02-08T22:51:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 041608,2018-02-08T22:58:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 041585,2018-02-08T23:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 041696,2018-02-08T23:19:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 041667,2018-02-08T23:30:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 041488,2018-02-08T23:30:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 041678,2018-02-08T23:51:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 041910,2018-02-09T00:45:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 041752,2018-02-09T01:28:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 042037,2018-02-09T08:00:00.000Z,THEFT,Other Theft
MP 2018 042033,2018-02-09T08:01:00.000Z,BURGB,Burglary Of Business
MP 2018 042043,2018-02-09T08:10:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 999254,2018-02-09T08:27:28.000Z,THEFT,Other Theft
MP 2018 042081,2018-02-09T08:39:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 042084,2018-02-09T09:14:00.000Z,THEFT,Other Theft
MP 2018 999252,2018-02-09T09:50:12.000Z,TFMV,Theft From Motr Vehc
MP 2018 041183,2018-02-09T10:05:00.000Z,BURGB,Burglary Of Business
MP 2018 042042,2018-02-09T10:42:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 999250,2018-02-09T11:01:22.000Z,THEFT,Other Theft
MP 2018 999249,2018-02-09T11:15:26.000Z,THEFT,Other Theft
MP 2018 999248,2018-02-09T11:17:14.000Z,THEFT,Other Theft
MP 2018 042139,2018-02-09T11:25:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 999247,2018-02-09T12:11:45.000Z,THEFT,Other Theft
MP 2018 042335,2018-02-09T12:49:00.000Z,SHOPLF,Shoplifting
MP 2018 999245,2018-02-09T13:11:09.000Z,TBLDG,Theft From Building
MP 2018 999244,2018-02-09T13:20:30.000Z,THFTSW,Theft By Swindle
MP 2018 999243,2018-02-09T13:21:01.000Z,THFTSW,Theft By Swindle
MP 2018 042388,2018-02-09T13:45:00.000Z,THEFT,Other Theft
MP 2018 042363,2018-02-09T13:45:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 999242,2018-02-09T13:47:43.000Z,THEFT,Other Theft
MP 2018 999241,2018-02-09T13:55:25.000Z,THEFT,Other Theft
MP 2018 999240,2018-02-09T13:58:58.000Z,THEFT,Other Theft
MP 2018 999239,2018-02-09T14:15:20.000Z,THEFT,Other Theft
MP 2018 042435,2018-02-09T14:20:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 042385,2018-02-09T14:35:00.000Z,ROBPER,Robbery Of Person
MP 2018 042461,2018-02-09T15:05:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 999235,2018-02-09T16:08:35.000Z,THEFT,Other Theft
MP 2018 042518,2018-02-09T17:12:00.000Z,THEFT,Other Theft
MP 2018 042556,2018-02-09T17:30:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 999233,2018-02-09T17:39:18.000Z,TFMV,Theft From Motr Vehc
MP 2018 042576,2018-02-09T17:48:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 042564,2018-02-09T18:18:00.000Z,THEFT,Other Theft
MP 2018 999232,2018-02-09T18:59:28.000Z,THEFT,Other Theft
MP 2018 042732,2018-02-09T19:03:00.000Z,THEFT,Other Theft
MP 2018 999231,2018-02-09T19:31:42.000Z,TFMV,Theft From Motr Vehc
MP 2018 042775,2018-02-09T20:08:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 042758,2018-02-09T20:15:00.000Z,SHOPLF,Shoplifting
MP 2018 042692,2018-02-09T20:30:00.000Z,THEFT,Other Theft
MP 2018 042850,2018-02-09T20:58:00.000Z,ASLT4,Aslt-police/emerg P
MP 2018 042713,2018-02-09T21:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 042883,2018-02-09T21:15:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 042773,2018-02-09T21:27:00.000Z,THFTSW,Theft By Swindle
MP 2018 042834,2018-02-09T21:49:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 042754,2018-02-09T22:15:00.000Z,TFPER,Theft From Person
MP 2018 042802,2018-02-09T22:45:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 042953,2018-02-10T00:55:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 042898,2018-02-10T01:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 043073,2018-02-10T02:45:00.000Z,THEFT,Other Theft
MP 2018 043285,2018-02-10T05:22:00.000Z,BURGB,Burglary Of Business
MP 2018 999229,2018-02-10T08:29:30.000Z,TFMV,Theft From Motr Vehc
MP 2018 043368,2018-02-10T10:15:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 043401,2018-02-10T10:30:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 999226,2018-02-10T10:41:05.000Z,TFMV,Theft From Motr Vehc
MP 2018 043434,2018-02-10T11:29:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 043420,2018-02-10T11:31:00.000Z,THEFT,Other Theft
MP 2018 043452,2018-02-10T11:48:00.000Z,THEFT,Other Theft
MP 2018 043439,2018-02-10T11:56:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 043448,2018-02-10T12:12:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 999223,2018-02-10T12:16:18.000Z,TFMV,Theft From Motr Vehc
MP 2018 043468,2018-02-10T12:21:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 043474,2018-02-10T12:47:00.000Z,SHOPLF,Shoplifting
MP 2018 043535,2018-02-10T13:18:00.000Z,THEFT,Other Theft
MP 2018 999222,2018-02-10T13:53:02.000Z,TFMV,Theft From Motr Vehc
MP 2018 999221,2018-02-10T14:01:40.000Z,THEFT,Other Theft
MP 2018 043532,2018-02-10T14:15:00.000Z,SHOPLF,Shoplifting
MP 2018 043576,2018-02-10T14:47:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 043519,2018-02-10T15:30:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 043572,2018-02-10T15:32:00.000Z,THEFT,Other Theft
MP 2018 043642,2018-02-10T16:25:00.000Z,THEFT,Other Theft
MP 2018 999219,2018-02-10T16:29:28.000Z,THEFT,Other Theft
MP 2018 043652,2018-02-10T17:05:00.000Z,THEFT,Other Theft
MP 2018 043626,2018-02-10T17:38:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 043687,2018-02-10T17:42:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 043661,2018-02-10T18:26:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 043789,2018-02-10T19:34:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 043805,2018-02-10T20:02:00.000Z,THEFT,Other Theft
MP 2018 999216,2018-02-10T21:16:17.000Z,TFMV,Theft From Motr Vehc
MP 2018 043929,2018-02-10T22:07:00.000Z,ASLT1,Aslt-great Bodily Hm
MP 2018 043052,2018-02-10T22:59:00.000Z,THEFT,Other Theft
MP 2018 043956,2018-02-10T23:20:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 043957,2018-02-10T23:52:00.000Z,THEFT,Other Theft
MP 2018 043869,2018-02-11T00:08:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 043840,2018-02-11T00:10:00.000Z,SHOPLF,Shoplifting
MP 2018 043988,2018-02-11T00:55:00.000Z,BURGB,Burglary Of Business
MP 2018 044121,2018-02-11T02:19:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 043902,2018-02-11T03:27:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 044270,2018-02-11T05:15:00.000Z,BURGB,Burglary Of Business
MP 2018 044276,2018-02-11T05:47:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 999215,2018-02-11T08:17:07.000Z,THEFT,Other Theft
MP 2018 044331,2018-02-11T10:05:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 044360,2018-02-11T10:44:00.000Z,THEFT,Other Theft
MP 2018 999212,2018-02-11T11:00:11.000Z,THEFT,Other Theft
MP 2018 044375,2018-02-11T11:20:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 046487,2018-02-11T12:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 999211,2018-02-11T12:53:29.000Z,THEFT,Other Theft
MP 2018 044445,2018-02-11T13:35:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 999208,2018-02-11T14:12:57.000Z,THEFT,Other Theft
MP 2018 044448,2018-02-11T14:20:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 044491,2018-02-11T15:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 044499,2018-02-11T16:00:00.000Z,THEFT,Other Theft
MP 2018 999203,2018-02-11T16:20:58.000Z,THEFT,Other Theft
MP 2018 044600,2018-02-11T17:27:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 044530,2018-02-11T17:30:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 044536,2018-02-11T17:30:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 044611,2018-02-11T18:20:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 999202,2018-02-11T18:48:58.000Z,THEFT,Other Theft
MP 2018 044651,2018-02-11T18:54:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 999201,2018-02-11T20:03:35.000Z,TFMV,Theft From Motr Vehc
MP 2018 044711,2018-02-11T20:37:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 044790,2018-02-11T22:12:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 044550,2018-02-11T22:32:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 044992,2018-02-12T03:20:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 045024,2018-02-12T04:16:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 045079,2018-02-12T07:40:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 045099,2018-02-12T07:49:00.000Z,BURGB,Burglary Of Business
MP 2018 045114,2018-02-12T08:11:00.000Z,THEFT,Other Theft
MP 2018 044426,2018-02-12T09:00:00.000Z,THEFT,Other Theft
MP 2018 045132,2018-02-12T10:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 044431,2018-02-12T10:00:00.000Z,SHOPLF,Shoplifting
MP 2018 045106,2018-02-12T10:15:00.000Z,THEFT,Other Theft
MP 2018 045109,2018-02-12T10:23:00.000Z,BURGB,Burglary Of Business
MP 2018 045186,2018-02-12T11:00:00.000Z,THFTSW,Theft By Swindle
MP 2018 045215,2018-02-12T11:15:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 999199,2018-02-12T11:32:31.000Z,TFMV,Theft From Motr Vehc
MP 2018 045173,2018-02-12T12:03:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 999197,2018-02-12T12:24:27.000Z,THFTSW,Theft By Swindle
MP 2018 044812,2018-02-12T12:26:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 045297,2018-02-12T12:30:00.000Z,THEFT,Other Theft
MP 2018 047109,2018-02-12T12:34:00.000Z,THEFT,Other Theft
MP 2018 045469,2018-02-12T13:00:00.000Z,THEFT,Other Theft
MP 2018 045278,2018-02-12T13:02:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 999196,2018-02-12T13:11:31.000Z,TFMV,Theft From Motr Vehc
MP 2018 045266,2018-02-12T13:12:00.000Z,THEFT,Other Theft
MP 2018 045329,2018-02-12T13:19:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 045232,2018-02-12T13:22:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 045275,2018-02-12T13:35:00.000Z,TMVP,Theft-motr Veh Parts
MP 2018 999192,2018-02-12T13:40:00.000Z,THEFT,Other Theft
MP 2018 999191,2018-02-12T14:02:11.000Z,THEFT,Other Theft
MP 2018 999190,2018-02-12T14:15:43.000Z,TFMV,Theft From Motr Vehc
MP 2018 045412,2018-02-12T14:18:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 999189,2018-02-12T14:20:40.000Z,THEFT,Other Theft
MP 2018 999188,2018-02-12T14:20:57.000Z,THEFT,Other Theft
MP 2018 999187,2018-02-12T14:29:48.000Z,THFTSW,Theft By Swindle
MP 2018 045411,2018-02-12T14:37:00.000Z,SHOPLF,Shoplifting
MP 2018 045386,2018-02-12T14:46:00.000Z,THEFT,Other Theft
MP 2018 045482,2018-02-12T15:54:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 045542,2018-02-12T16:19:00.000Z,ROBPER,Robbery Of Person
MP 2018 047098,2018-02-12T16:19:00.000Z,THEFT,Other Theft
MP 2018 045563,2018-02-12T17:00:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 045636,2018-02-12T17:18:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 045539,2018-02-12T17:25:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 045648,2018-02-12T18:40:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 045730,2018-02-12T19:06:00.000Z,TMVP,Theft-motr Veh Parts
MP 2018 045887,2018-02-12T20:58:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 045885,2018-02-12T21:50:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 045870,2018-02-12T22:12:00.000Z,THEFT,Other Theft
MP 2018 045817,2018-02-12T23:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 046092,2018-02-12T23:31:00.000Z,THEFT,Other Theft
MP 2018 046035,2018-02-12T23:40:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 045856,2018-02-13T02:50:00.000Z,THEFT,Other Theft
MP 2018 046163,2018-02-13T03:35:00.000Z,THEFT,Other Theft
MP 2018 046262,2018-02-13T05:48:00.000Z,BURGB,Burglary Of Business
MP 2018 999178,2018-02-13T08:03:47.000Z,TFMV,Theft From Motr Vehc
MP 2018 046298,2018-02-13T08:30:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 999177,2018-02-13T09:12:32.000Z,TFMV,Theft From Motr Vehc
MP 2018 046461,2018-02-13T11:41:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 047092,2018-02-13T12:08:00.000Z,THFTSW,Theft By Swindle
MP 2018 999171,2018-02-13T12:48:55.000Z,THEFT,Other Theft
MP 2018 999169,2018-02-13T13:06:12.000Z,THEFT,Other Theft
MP 2018 046521,2018-02-13T13:12:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 999168,2018-02-13T13:16:25.000Z,BIKETF,Bike Theft
MP 2018 046627,2018-02-13T13:32:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 046610,2018-02-13T13:59:00.000Z,THEFT,Other Theft
MP 2018 046670,2018-02-13T15:15:00.000Z,ASLT4,Aslt-police/emerg P
MP 2018 046808,2018-02-13T16:30:00.000Z,ROBPER,Robbery Of Person
MP 2018 999164,2018-02-13T16:40:59.000Z,THEFT,Other Theft
